stop_id,distance_from_largest_betweenness_centroid,distance_from_largest_betweenness_medoid,distance_from_landuse_centroid
1240113,0.79,0.762,4.408
1173111,0.622,0.595,4.619
1220426,0.629,0.603,4.662
1220427,0.634,0.609,4.673
1240109,0.667,0.639,4.578
1240110,0.682,0.654,4.552
1100105,2.402,2.393,5.326
1100107,2.369,2.359,5.234
1100159,2.291,2.281,5.128
1100160,2.318,2.308,5.136
1100121,2.408,2.402,5.516
1100122,2.397,2.392,5.552
1100119,2.358,2.346,5.044
1100120,2.37,2.359,5.06
1100102,2.483,2.482,5.963
1100103,2.445,2.445,5.933
1113131,2.06,2.055,5.483
1121124,2.07,2.063,5.335
1121130,2.073,2.066,5.297
1121132,2.051,2.043,5.247
1121436,2.058,2.051,5.331
1121437,2.043,2.037,5.356
1121601,1.965,1.96,5.454
1121602,1.965,1.96,5.454
1220119,1.95,1.941,5.156
1220120,1.922,1.913,5.184
1220406,1.976,1.965,5.058
1220407,1.988,1.978,5.092
1220422,1.95,1.94,5.103
1220423,1.968,1.958,5.119
1100124,3.023,3.014,5.442
1122113,0.978,0.986,5.609
1122114,0.994,1.002,5.603
1122413,0.978,0.986,5.609
1122414,0.994,1.002,5.603
1121111,1.361,1.362,5.56
1121138,1.333,1.334,5.514
1122134,1.272,1.273,5.517
1122135,1.322,1.324,5.584
1122196,1.347,1.35,5.61
1122440,1.143,1.145,5.504
1122441,1.178,1.18,5.513
1220110,1.719,1.707,4.928
1220111,1.716,1.704,4.962
1220184,1.764,1.752,4.964
1220424,1.705,1.693,4.933
1220425,1.722,1.71,4.952
1220103,1.301,1.285,4.77
1220181,1.244,1.228,4.761
1220182,1.254,1.24,4.795
1220282,1.222,1.207,4.759
1220416,1.313,1.299,4.79
1220417,1.348,1.334,4.805
1220418,1.105,1.088,4.761
1220419,1.149,1.133,4.772
1210101,1.875,1.861,4.815
1220102,1.904,1.892,4.916
1220408,1.829,1.814,4.748
1220409,1.844,1.83,4.771
1113434,2.187,2.185,5.698
1113435,2.147,2.143,5.62
1100125,2.265,2.266,5.944
1100126,2.326,2.329,6.096
1113127,2.256,2.258,6.015
1113140,2.282,2.284,6.02
1113432,2.269,2.271,6.003
1113433,2.258,2.259,5.982
1220112,1.552,1.545,5.193
1220113,1.456,1.45,5.211
1111112,2.42,2.428,6.484
1111116,2.482,2.49,6.58
1111118,2.446,2.453,6.442
1111119,2.514,2.521,6.512
1111121,2.589,2.598,6.669
1111142,2.468,2.476,6.53
1111143,2.578,2.585,6.539
1111150,2.556,2.564,6.584
1111151,2.478,2.485,6.477
1111180,2.552,2.559,6.531
1111266,2.432,2.439,6.405
1111427,2.42,2.428,6.499
1111428,2.416,2.424,6.508
1111429,2.455,2.463,6.547
1111430,2.453,2.461,6.536
1111601,2.414,2.422,6.487
1111602,2.414,2.422,6.487
1112436,1.843,1.846,5.863
1113125,1.897,1.898,5.828
1113126,1.897,1.899,5.833
1113480,1.773,1.775,5.788
1121120,1.722,1.723,5.689
1121405,1.702,1.702,5.609
1121406,1.728,1.729,5.687
1121450,1.763,1.763,5.628
1112126,2.274,2.277,6.138
1100101,2.702,2.705,6.308
1100149,2.722,2.724,6.325
1100151,2.72,2.722,6.318
1122127,0.491,0.504,5.438
1173434,0.347,0.326,4.938
1173113,0.531,0.522,5.085
1173403,0.531,0.522,5.085
1220131,0.55,0.542,5.081
1220402,0.592,0.581,5.042
1173429,0.455,0.429,4.77
1173430,0.478,0.452,4.757
1173431,0.357,0.328,4.809
1173432,0.322,0.293,4.852
1173418,0.283,0.254,4.875
1173433,0.282,0.254,4.879
1220106,0.906,0.887,4.723
1220108,0.897,0.879,4.756
1220207,0.879,0.86,4.724
1220420,0.864,0.845,4.74
1220421,0.898,0.88,4.747
1112104,1.942,1.951,6.266
1112105,1.956,1.965,6.273
1111131,2.272,2.28,6.38
1111431,2.272,2.28,6.38
1112103,2.14,2.148,6.314
1112122,2.198,2.205,6.291
1112137,2.168,2.175,6.315
1112432,2.204,2.211,6.304
1112152,1.709,1.721,6.226
1112153,1.749,1.761,6.238
1112433,2.017,2.021,5.999
1112434,2.053,2.057,6.015
1113123,2.047,2.05,5.985
1113124,2.018,2.021,5.96
1020106,3.004,3.015,7.115
1020169,3.008,3.018,7.094
1020459,2.998,3.009,7.094
1020460,3.023,3.034,7.131
1010124,3.004,3.013,6.993
1010125,2.992,3.002,6.992
1010427,2.992,3.002,6.992
1010428,3.004,3.013,6.993
1010109,3.166,3.171,6.806
1010110,3.148,3.154,6.809
1020457,3.164,3.176,7.322
1020458,3.177,3.189,7.338
1020603,3.172,3.184,7.341
1020604,3.172,3.184,7.341
1112154,1.625,1.634,6.057
1112155,1.616,1.626,6.052
1122132,1.459,1.467,5.882
1122133,1.417,1.424,5.822
1121446,1.543,1.554,6.059
1122101,1.497,1.508,6.037
1122102,1.506,1.517,6.017
1122447,1.54,1.551,6.073
1121117,1.597,1.601,5.771
1121118,1.549,1.552,5.734
1121448,1.632,1.637,5.839
1121449,1.617,1.622,5.842
1121480,1.55,1.553,5.728
1121481,1.619,1.624,5.799
1140452,1.663,1.682,6.503
1140453,1.692,1.711,6.531
1140196,1.934,1.955,6.809
1140197,2.015,2.037,6.93
1140199,1.852,1.873,6.713
1140205,1.955,1.977,6.879
1140436,1.943,1.966,6.873
1140437,1.971,1.993,6.888
1140450,1.952,1.973,6.842
1140451,1.966,1.988,6.863
1220114,0.866,0.859,5.106
1220117,0.743,0.736,5.12
1220428,0.837,0.832,5.19
1220429,0.842,0.837,5.175
1220430,0.909,0.91,5.354
1220431,0.888,0.888,5.349
1220115,1.092,1.085,5.155
1220134,1.13,1.123,5.136
1122400,1.262,1.261,5.396
1220130,1.283,1.279,5.333
1220433,1.223,1.221,5.389
1121404,1.571,1.569,5.474
1220435,1.459,1.457,5.408
1220101,1.314,1.304,5.047
1111146,2.539,2.543,6.279
1220128,1.465,1.448,4.648
1220129,1.465,1.448,4.679
1220180,1.342,1.33,4.929
1130102,2.923,2.949,7.952
1130101,2.931,2.957,7.96
1130181,3.224,3.249,8.242
1130182,3.213,3.239,8.232
1130122,2.726,2.751,7.702
1140121,2.693,2.718,7.694
1140156,2.337,2.363,7.397
1140157,2.349,2.375,7.414
1140165,2.095,2.122,7.198
1140166,2.073,2.1,7.18
1130119,3.211,3.234,8.081
1130124,3.241,3.263,8.098
1130183,3.355,3.378,8.211
1130184,3.347,3.37,8.201
1130444,3.295,3.318,8.145
1130445,3.314,3.336,8.161
1040480,3.515,3.537,8.327
1130112,3.521,3.542,8.29
1130115,3.485,3.506,8.253
1180103,1.778,1.805,6.765
1180105,1.813,1.841,6.798
1180203,1.792,1.819,6.762
1180206,1.862,1.888,6.806
1180441,1.81,1.837,6.782
1180442,1.806,1.833,6.784
1180439,1.651,1.68,6.715
1180440,1.653,1.681,6.718
1150145,1.891,1.92,7.021
1130105,2.834,2.852,7.46
1130111,2.803,2.821,7.427
1130432,2.701,2.72,7.37
1130433,2.735,2.754,7.393
1130106,2.299,2.32,7.108
1130107,2.484,2.503,7.247
1130206,2.344,2.365,7.141
1130434,2.358,2.378,7.157
1130435,2.386,2.406,7.178
1130113,3.177,3.196,7.821
1130436,3.145,3.164,7.796
1130437,3.145,3.165,7.802
1020100,3.085,3.099,7.39
1020101,3.234,3.25,7.704
1020112,3.222,3.236,7.537
1020113,3.231,3.246,7.528
1020115,3.151,3.165,7.472
1020116,3.188,3.202,7.501
1020117,3.16,3.174,7.477
1020118,3.126,3.14,7.446
1020119,3.205,3.219,7.509
1020120,3.164,3.178,7.473
1020121,3.128,3.142,7.441
1020122,3.218,3.232,7.513
1020123,3.164,3.178,7.464
1020129,3.103,3.118,7.518
1020131,3.085,3.1,7.498
1020132,3.07,3.085,7.487
1020133,3.087,3.103,7.503
1020135,3.079,3.095,7.497
1020171,3.184,3.2,7.624
1020174,3.241,3.257,7.69
1020182,3.198,3.212,7.514
1020204,3.13,3.143,7.433
1020239,3.064,3.08,7.481
1020241,3.058,3.074,7.478
1020243,3.052,3.067,7.471
1020245,3.044,3.059,7.465
1020401,3.294,3.307,7.517
1020402,3.307,3.32,7.536
1020443,3.252,3.268,7.702
1020444,3.226,3.243,7.687
1020453,3.256,3.271,7.61
1020454,3.247,3.262,7.622
1020456,3.198,3.211,7.444
1020501,3.155,3.169,7.506
1020502,2.985,3.001,7.406
1020503,2.971,2.985,7.327
1020601,3.254,3.269,7.613
1020602,3.254,3.269,7.613
1020177,3.253,3.27,7.719
1150119,2.098,2.127,7.253
1150120,2.103,2.132,7.254
1150122,2.265,2.294,7.408
1150123,2.259,2.288,7.402
1140113,2.062,2.09,7.213
1140114,2.079,2.108,7.23
1150124,2.4,2.429,7.538
1150125,2.405,2.434,7.543
1140129,2.116,2.141,7.14
1140130,2.131,2.156,7.154
1140102,2.26,2.283,7.232
1140103,2.285,2.309,7.25
1140119,2.227,2.25,7.163
1140120,2.395,2.418,7.336
1140122,2.304,2.328,7.261
1140127,2.276,2.3,7.244
1140447,2.258,2.282,7.199
1140449,2.276,2.3,7.217
1130103,2.699,2.722,7.604
1130442,2.632,2.655,7.545
1130443,2.653,2.676,7.564
1130104,2.817,2.84,7.707
1140438,1.666,1.692,6.747
1040155,4.207,4.228,8.888
1040157,4.291,4.312,8.946
1040443,4.1,4.121,8.769
1040446,4.25,4.27,8.903
1040404,4.114,4.135,8.817
1040405,4.125,4.146,8.825
1201109,4.3,4.325,9.313
1201112,4.236,4.262,9.268
1201111,4.188,4.215,9.24
1070417,4.583,4.595,8.472
1070418,4.586,4.597,8.464
1070113,4.589,4.6,8.495
1070115,4.583,4.595,8.472
1090415,4.394,4.404,8.234
1090416,4.391,4.402,8.23
1090102,4.46,4.471,8.301
1090101,4.491,4.502,8.348
1070419,4.632,4.645,8.671
1070420,4.638,4.651,8.666
1070102,4.632,4.645,8.671
1070103,4.638,4.651,8.666
1030100,3.855,3.866,7.825
1030114,3.895,3.907,7.901
1030426,3.954,3.965,7.92
1030427,3.944,3.955,7.908
1130187,3.289,3.313,8.219
1130188,3.268,3.293,8.21
1040133,3.791,3.811,8.452
1040231,3.711,3.731,8.386
1040233,3.743,3.763,8.417
1040234,3.704,3.724,8.374
1040407,3.802,3.822,8.466
1040406,3.795,3.816,8.456
1201133,4.061,4.083,8.829
1201134,4.056,4.078,8.812
1201429,4.056,4.078,8.812
1201430,4.061,4.083,8.829
1040112,3.451,3.47,8.06
1040115,3.418,3.438,8.087
1040125,3.576,3.594,8.129
1040127,3.449,3.468,8.04
1040130,3.258,3.278,7.915
1040139,3.419,3.439,8.054
1040141,3.43,3.449,8.06
1040144,3.339,3.358,7.984
1040146,3.314,3.334,7.977
1040271,3.369,3.387,7.962
1040272,3.372,3.391,7.967
1040273,3.375,3.394,7.971
1040274,3.378,3.397,7.976
1040275,3.38,3.399,7.98
1040276,3.383,3.402,7.984
1040277,3.385,3.404,7.988
1040278,3.389,3.408,7.994
1040279,3.392,3.411,7.999
1040280,3.395,3.414,8.003
1040281,3.398,3.417,8.009
1040282,3.401,3.42,8.013
1040283,3.404,3.423,8.018
1040284,3.407,3.426,8.022
1040285,3.409,3.428,8.026
1040289,3.409,3.428,8.044
1040291,3.291,3.309,7.868
1040601,3.394,3.413,7.998
1040602,3.394,3.413,7.997
1040409,3.521,3.54,8.115
1040408,3.5,3.519,8.093
1201129,4.096,4.12,9.007
1040126,3.76,3.779,8.325
1040124,3.977,3.995,8.457
1040440,3.978,3.995,8.435
1050439,4.029,4.047,8.513
1204105,4.977,4.995,9.43
1204106,5.047,5.066,9.488
1204118,5.037,5.055,9.479
1130446,3.0,3.023,7.915
1130447,3.021,3.045,7.933
1130109,3.213,3.234,7.983
1130110,3.088,3.11,7.907
1130139,3.174,3.195,7.939
1130438,3.167,3.189,7.948
1130439,3.174,3.195,7.939
1130440,2.955,2.977,7.813
1130441,3.013,3.035,7.856
1040481,3.638,3.66,8.434
1040153,4.173,4.193,8.747
1040441,4.141,4.161,8.708
1040444,4.206,4.226,8.799
1050114,4.242,4.261,8.802
1050132,4.137,4.155,8.668
1050432,4.137,4.155,8.668
1040442,4.012,4.032,8.633
1050107,4.105,4.122,8.528
1050116,4.076,4.094,8.5
1204107,4.864,4.882,9.255
1204117,4.859,4.877,9.251
1050113,4.626,4.643,9.011
1050115,4.629,4.647,9.008
1050415,4.626,4.643,9.011
1050416,4.629,4.647,9.008
1050417,4.556,4.574,8.982
1204109,4.82,4.839,9.306
1204110,4.837,4.856,9.321
1204111,4.669,4.687,9.127
1204112,4.656,4.675,9.107
1050108,4.262,4.277,8.537
1050109,4.336,4.351,8.604
1050408,4.262,4.277,8.537
1050412,4.307,4.322,8.568
1050112,4.62,4.637,8.902
1050117,4.62,4.636,8.886
1060102,4.66,4.676,8.905
1060103,4.638,4.653,8.89
1070423,4.62,4.635,8.864
1070424,4.626,4.641,8.863
1070119,4.626,4.641,8.863
1070118,4.62,4.635,8.864
1050106,4.073,4.089,8.42
1050413,4.073,4.089,8.42
1050414,4.084,4.1,8.432
1050110,4.288,4.305,8.643
1020105,2.863,2.873,6.928
1010421,3.216,3.226,7.165
1010422,3.249,3.259,7.201
1010107,3.082,3.088,6.886
1010108,3.061,3.068,6.881
1010128,3.087,3.095,6.921
1040117,3.409,3.427,7.916
1040410,3.403,3.421,7.899
1040411,3.409,3.427,7.916
1040129,3.145,3.163,7.73
1070104,4.911,4.925,8.953
1070105,4.736,4.75,8.783
1070107,4.715,4.729,8.856
1070108,4.775,4.79,8.919
1070121,4.623,4.638,8.779
1070122,4.623,4.638,8.771
1070421,4.623,4.638,8.779
1070422,4.623,4.638,8.771
1070109,4.523,4.537,8.643
1070110,4.542,4.556,8.664
1070111,4.25,4.264,8.39
1070112,4.355,4.369,8.491
1070425,4.336,4.35,8.441
1070106,4.923,4.938,9.034
1040102,3.869,3.886,8.251
1040123,3.835,3.852,8.276
1040401,3.867,3.883,8.256
1040438,3.871,3.888,8.27
1050111,3.903,3.919,8.215
1030113,4.064,4.078,8.243
1070114,4.127,4.141,8.284
1070414,4.127,4.141,8.284
1070427,4.064,4.078,8.243
1030119,3.844,3.858,8.074
1030401,3.828,3.843,8.083
1030428,3.85,3.864,8.082
1030429,3.861,3.876,8.094
1040104,3.752,3.767,8.067
1040437,3.732,3.747,8.024
1040445,3.722,3.736,8.008
1050120,3.888,3.902,8.135
1070426,4.225,4.238,8.312
1030424,3.699,3.71,7.698
1030425,3.679,3.69,7.663
1020450,3.503,3.514,7.55
1020455,3.5,3.511,7.568
1010180,3.667,3.678,7.588
1010419,3.432,3.442,7.373
1010420,3.409,3.419,7.349
1010103,3.373,3.381,7.197
1010105,3.237,3.245,7.06
1010106,3.192,3.199,7.02
1020446,3.443,3.458,7.747
1020447,3.427,3.442,7.744
1020463,3.49,3.505,7.83
1020464,3.545,3.56,7.867
1030102,3.619,3.634,7.913
1030121,3.642,3.656,7.902
1030122,3.581,3.596,7.874
1020448,3.468,3.481,7.635
1020449,3.456,3.47,7.647
1351114,5.77,5.756,4.849
1351115,5.687,5.673,4.807
1351116,6.039,6.025,5.015
1351117,6.018,6.003,5.008
1351129,6.122,6.107,5.07
1351102,5.322,5.306,4.474
1351105,5.57,5.552,4.034
1351106,5.567,5.549,4.065
1351103,5.518,5.501,4.32
1351104,5.513,5.497,4.401
1351107,5.615,5.595,3.743
1351108,5.622,5.603,3.752
1351109,5.58,5.561,3.681
1351110,5.57,5.55,3.682
1351101,5.444,5.428,4.52
1351113,5.421,5.406,4.573
1341124,5.024,5.009,4.298
1341125,5.033,5.018,4.312
1284100,3.225,3.2,2.508
1284105,3.223,3.198,2.519
1284155,3.39,3.364,2.39
1284156,3.32,3.294,2.46
1284154,3.021,2.997,2.727
1284182,2.967,2.943,2.77
1284167,3.269,3.246,2.752
1284168,3.277,3.254,2.755
1284101,3.741,3.714,2.024
1284102,3.681,3.654,1.978
1284108,3.593,3.566,2.006
1284117,3.829,3.802,1.898
1284118,3.785,3.758,1.938
1284188,3.645,3.619,2.07
1284189,3.641,3.614,2.084
1284151,2.777,2.753,2.967
1284152,2.714,2.691,3.038
1286134,2.543,2.525,3.794
1286135,2.479,2.461,3.84
1283132,2.422,2.402,3.663
1283133,2.422,2.402,3.613
1282100,2.895,2.879,3.921
1282136,2.911,2.895,3.868
1282137,2.891,2.875,3.874
1286100,2.846,2.83,4.011
1283130,2.507,2.485,3.414
1283131,2.471,2.449,3.35
1250119,2.377,2.352,3.116
1250120,2.344,2.319,3.12
1250117,2.265,2.238,2.976
1250118,2.256,2.228,2.972
1250431,2.235,2.208,3.033
1284127,3.524,3.502,2.858
1284129,3.494,3.472,2.885
1283187,3.507,3.486,3.143
1284103,3.413,3.392,3.182
1284104,3.43,3.409,3.042
1284186,3.434,3.413,3.082
1282140,3.331,3.318,4.198
1282141,3.351,3.337,4.216
1281108,3.901,3.886,4.052
1281109,3.888,3.872,3.997
1282106,3.807,3.79,3.74
1284134,3.952,3.929,2.662
1284135,3.952,3.929,2.665
1284136,4.106,4.081,2.356
1284137,4.11,4.086,2.356
1284126,3.678,3.655,2.606
1284128,3.733,3.709,2.506
1284132,3.684,3.661,2.67
1284133,3.664,3.64,2.653
1284169,3.549,3.525,2.598
1284170,3.502,3.479,2.66
1284171,3.655,3.631,2.559
1341116,4.855,4.84,4.406
1341117,4.854,4.84,4.409
1341105,4.686,4.67,4.146
1341122,4.75,4.734,4.144
1341123,4.737,4.721,4.158
1284106,3.901,3.876,2.222
1284113,3.923,3.898,2.23
1284124,3.91,3.886,2.297
1284125,3.978,3.953,2.192
1284138,3.963,3.939,2.257
1284139,3.98,3.955,2.263
1284122,4.215,4.19,1.897
1284123,4.23,4.204,1.801
1284172,4.313,4.287,1.767
1282101,3.435,3.415,3.376
1282102,3.433,3.414,3.409
1282103,3.614,3.596,3.619
1282104,3.586,3.568,3.622
1282146,3.483,3.466,3.648
1282147,3.491,3.474,3.725
1282148,3.602,3.584,3.539
1342198,5.249,5.228,3.161
1282105,3.053,3.039,4.083
1282107,3.052,3.037,4.087
1282139,3.185,3.17,4.049
1282142,3.245,3.23,4.039
1282143,3.234,3.22,4.099
1282144,3.389,3.374,3.918
1282145,3.405,3.389,3.897
1281105,3.891,3.875,3.845
1281107,3.944,3.927,3.803
1282150,3.874,3.855,3.396
1341118,4.25,4.234,3.932
1341119,4.162,4.146,3.916
1282149,3.904,3.886,3.61
1341126,4.383,4.365,3.647
1341104,4.945,4.924,3.243
1341130,5.024,5.003,3.317
1341131,5.015,4.994,3.322
1342115,5.652,5.629,2.905
1342116,5.653,5.63,2.912
1342113,5.351,5.328,2.715
1342114,5.317,5.294,2.698
1284158,4.563,4.538,2.048
1284159,4.545,4.52,2.046
1284109,4.756,4.731,2.263
1342110,4.785,4.761,2.327
1342111,5.052,5.029,2.508
1342112,4.973,4.949,2.457
1285164,4.053,4.025,1.408
1285165,3.996,3.968,1.457
1285183,4.386,4.358,1.186
1285184,4.339,4.312,1.205
1285162,3.724,3.696,1.591
1285163,3.732,3.704,1.599
1285166,4.527,4.5,1.151
1284174,4.496,4.469,1.634
1284175,4.621,4.594,1.535
1284121,3.943,3.917,1.807
1284157,4.325,4.299,1.875
1284120,4.089,4.063,1.735
1285158,3.553,3.526,1.849
1285159,3.511,3.483,1.874
1260114,3.247,3.219,2.064
1260115,3.232,3.204,2.082
1285160,3.549,3.521,1.716
1285161,3.515,3.487,1.766
1250115,1.929,1.9,3.236
1250116,1.879,1.851,3.29
1260103,2.652,2.623,2.506
1260104,2.649,2.62,2.509
1250180,2.416,2.388,2.793
1260109,2.45,2.422,2.758
1250107,2.205,2.177,2.97
1250108,2.161,2.133,3.012
1260110,2.774,2.746,2.477
1260111,2.767,2.739,2.487
1260192,2.497,2.469,2.679
1260112,3.083,3.055,2.204
1260113,2.998,2.97,2.283
1260105,2.781,2.752,2.388
1260180,2.781,2.752,2.393
1260108,2.826,2.798,2.39
1260106,2.962,2.934,2.199
1260107,2.928,2.899,2.252
1341128,4.531,4.51,3.184
1341129,4.524,4.504,3.214
1341127,4.424,4.405,3.511
1341137,4.799,4.778,3.185
1341138,4.789,4.769,3.193
1341132,5.289,5.269,3.483
1341133,5.344,5.324,3.522
1341136,5.352,5.332,3.525
1351123,5.821,5.802,3.842
1351112,5.564,5.543,3.439
1352148,7.411,7.39,4.375
1353117,5.986,5.962,2.944
1281110,3.925,3.916,4.943
1301111,4.783,4.804,8.912
1600203,13.101,13.072,8.556
1600204,13.173,13.145,8.62
1600202,12.621,12.593,8.074
1600207,13.947,13.919,9.351
1600208,13.89,13.862,9.293
1600205,13.372,13.344,8.809
1600206,13.446,13.418,8.871
1600209,14.64,14.612,10.038
1600211,15.212,15.183,10.605
1601140,15.105,15.077,10.586
1600210,14.514,14.486,9.911
1601130,14.684,14.656,10.421
1600213,15.601,15.573,10.982
1600214,15.498,15.47,10.882
1601205,15.533,15.505,10.92
1600212,15.076,15.048,10.469
1601201,16.172,16.144,11.677
1601202,16.177,16.149,11.683
1600215,16.768,16.739,12.123
1602201,16.76,16.732,12.095
1602202,16.767,16.739,12.099
1601209,16.515,16.488,12.05
1601210,16.552,16.524,12.089
1601203,16.848,16.82,12.408
1601204,16.806,16.779,12.363
1601207,17.207,17.18,12.752
1601208,17.21,17.182,12.752
1601206,17.475,17.447,13.007
1602109,16.531,16.503,11.714
1602110,16.33,16.301,11.486
1602111,16.555,16.526,11.689
1602203,16.849,16.82,12.014
1602102,16.824,16.795,11.991
1602204,16.953,16.924,12.22
1600216,16.634,16.605,11.982
1600231,17.003,16.975,12.367
1602205,17.247,17.218,12.271
1600218,17.145,17.117,12.513
1600217,17.237,17.209,12.611
1602101,19.908,19.879,14.954
